iter	Passed	Remaining
1302	1029	76
1303	1030	75
1304	1030	75
1305	1031	74
1306	1032	73
1307	1033	72
1308	1033	71
1309	1034	71
1310	1035	70
1311	1036	69
1312	1037	68
1313	1037	67
1314	1038	67
1315	1039	66
1316	1040	65
1317	1040	64
1318	1041	63
1319	1042	63
1320	1043	62
1321	1044	61
1322	1044	60
1323	1045	60
1324	1046	59
1325	1047	58
1326	1047	57
1327	1048	56
1328	1049	56
1329	1050	55
1330	1050	54
1331	1051	53
1332	1052	52
1333	1053	52
1334	1053	51
1335	1054	50
1336	1055	49
1337	1056	48
1338	1057	48
1339	1057	47
1340	1058	46
1341	1059	45
1342	1060	45
1343	1061	44
1344	1062	43
1345	1062	42
1346	1063	41
1347	1064	41
1348	1065	40
1349	1066	39
1350	1066	38
1351	1067	37
1352	1068	37
1353	1069	36
1354	1070	35
1355	1070	34
1356	1071	33
1357	1072	33
1358	1073	32
1359	1074	31
1360	1074	30
1361	1075	30
1362	1076	29
1363	1077	28
1364	1077	27
1365	1078	26
1366	1079	26
1367	1080	25
1368	1080	24
1369	1081	23
1370	1082	22
1371	1083	22
1372	1083	21
1373	1084	20
1374	1085	19
1375	1086	18
1376	1087	18
1377	1087	17
1378	1088	16
1379	1089	15
1380	1090	14
1381	1090	14
1382	1091	13
1383	1092	12
1384	1093	11
1385	1093	11
1386	1094	10
1387	1095	9
1388	1096	8
1389	1096	7
1390	1097	7
1391	1098	6
1392	1099	5
1393	1100	4
1394	1100	3
1395	1101	3
1396	1102	2
1397	1103	1
1398	1103	0
1399	1104	0
