iter	Passed	Remaining
913	613	326
914	614	325
915	615	325
916	615	324
917	616	323
918	617	322
919	617	322
920	618	321
921	619	321
922	620	320
923	620	319
924	621	319
925	622	318
926	622	317
927	623	317
928	624	316
929	624	315
930	625	315
931	626	314
932	626	313
933	627	313
934	628	312
935	628	311
936	629	311
937	630	310
938	630	309
939	631	309
940	632	308
941	633	307
942	633	307
943	634	306
944	635	305
945	636	305
946	636	304
947	637	303
948	638	303
949	638	302
950	639	301
951	640	301
952	640	300
953	641	299
954	642	299
955	642	298
956	643	297
957	644	297
958	645	296
959	646	296
960	646	295
961	647	294
962	648	294
963	648	293
964	649	292
965	650	292
966	651	291
967	652	290
968	652	290
969	653	289
970	654	289
971	654	288
972	655	287
973	656	287
974	657	286
975	657	285
976	658	285
977	659	284
978	659	283
979	660	283
980	661	282
981	661	281
982	662	281
983	663	280
984	664	279
985	664	279
986	665	278
987	666	277
988	666	277
989	667	276
990	668	275
991	668	275
992	669	274
993	670	273
994	670	273
995	671	272
996	672	271
997	673	271
998	673	270
999	674	269
1000	675	269
1001	675	268
1002	676	267
1003	677	267
1004	678	266
1005	678	265
1006	679	265
1007	680	264
1008	681	263
1009	681	263
1010	682	262
1011	683	261
1012	684	261
1013	684	260
1014	685	259
1015	686	259
1016	687	258
1017	687	258
1018	688	257
1019	689	256
1020	689	256
1021	690	255
1022	691	254
1023	691	254
1024	692	253
1025	693	252
1026	694	252
1027	694	251
1028	695	250
1029	696	250
1030	697	249
1031	698	248
1032	698	248
1033	699	247
1034	700	246
1035	700	246
1036	701	245
1037	702	244
1038	702	244
1039	703	243
1040	704	242
1041	704	242
1042	705	241
1043	706	240
1044	707	240
1045	707	239
1046	708	238
1047	709	238
1048	709	237
1049	710	236
1050	711	236
1051	712	235
1052	712	234
1053	713	234
1054	714	233
1055	714	232
1056	715	232
1057	716	231
1058	716	230
1059	717	230
1060	718	229
1061	718	228
1062	719	228
1063	720	227
1064	720	226
1065	721	226
1066	722	225
1067	723	224
1068	723	224
1069	724	223
1070	725	222
1071	726	222
1072	726	221
1073	727	220
1074	728	220
1075	729	219
1076	730	218
1077	730	218
1078	731	217
1079	732	217
1080	733	216
1081	733	215
1082	734	215
1083	735	214
1084	736	213
1085	736	213
1086	737	212
1087	738	211
1088	738	211
1089	739	210
1090	740	209
1091	741	209
1092	741	208
1093	742	207
1094	743	207
1095	744	206
1096	744	205
1097	745	205
1098	746	204
1099	747	203
1100	747	203
1101	748	202
1102	749	201
1103	749	201
1104	750	200
1105	751	199
1106	752	199
1107	752	198
1108	753	197
1109	754	197
1110	754	196
1111	755	195
1112	756	195
1113	756	194
1114	757	193
1115	758	193
1116	759	192
1117	759	191
1118	760	190
1119	761	190
1120	761	189
1121	762	188
1122	763	188
1123	764	187
1124	764	186
1125	765	186
1126	766	185
1127	766	184
1128	767	184
1129	768	183
1130	769	182
1131	769	182
